Column1,Numeric_Labels
लाई,0
हटायो,0
।,0
२०६४,0
साल,0
माघ,0
मा,0
दिइए,0
को,0
अनुमति,0
पत्र,0
को,0
म्याद,0
२०६५,0
साल,0
जेठ,0
८,0
गते,0
पुनः,0
२०७०,0
साल,0
जेठ,0
४,0
गतेसम्मका,0
लागि,0
बढाइयो,0
।,0
त्यस,0
पछि,0
प्रक्रिया,0
पुर्याएर,0
बिएन्डसी,3
लाई,0
पनि,0
सम्बन्धन,0
को,0
बाटो,0
खुल्छ,0
।,0
शुक्रबार,0
साँझ,0
मात्र,0
कामचलाउ,0
हुनेगरी,0
सुर्खेत,5
ल्याइए,0
को,0
छ,0
।,0
युवराजाधिराज,0
ले,0
पिता,0
महेन्द्र,1
लाई,0
पठाए,0
को,0
त्यो,0
जिज्ञासा,0
दरबार,0
बाट,0
एकेडेमी,0
आइपुग्यो,0
।,0
२०७५,0
कात्तिक,0
९,0
गते,0
कर्णाली,3
प्रदेश,4
का,0
उद्योग,0
",",0
पर्यटन,0
वन,0
तथा,0
वातावरण,0
मन्त्री,0
नन्दसिंह,1
बुढा,2
को,0
गाडी,0
बिग्रियो,0
।,0
बर्मा,5
मा,0
बस्ने,0
नेपालीभाषी,0
को,0
साझा,0
संस्था,0
अखिल,3
म्यान्मा,4
देशीय,4
गोर्खा,4
हिन्दु,4
धार्मिक,4
संघ,4
का,0
अध्यक्ष,0
हुन्,0
",",0
घिमिरे,1
।,0
नन्दु,1
लाई,0
लाग्यो,0
",",0
महिलाका,0
लागि,0
यो,0
संसार,0
राम्रो,0
छैन,0
।,0
यी,0
तीन,0
मध्ये,0
कुनै,0
एउटा,0
विकल्प,0
अनुसार,0
जाँदा,0
बिएन्डसी,3
ले,0
आज,0
नभए,0
भोलि,0
सम्बन्धन,0
पाउँथ्यो,0
।,0
पहिलो,0
पटक,0
प्रतियोगता,0
खेल्न,0
लागेका,0
सन्दीप,1
लामिछाने,2
ले,0
पहिलो,0
खेल,0
मै,0
डेब्यू,0
गर्ने,0
सम्भावना,0
प्रवल,0
छ,0
।,0
तर्कना,1
शर्मा,2
नन्दु,1
ज्ञवाली,2
ले,0
पहिलो,0
भेट,0
मै,0
म,0
लाई,0
सुनाइन्,0
।,0
सोमबार,0
बसे,0
को,0
मन्त्रिपरिषद्,0
बैठक,0
ले,0
शेर्पा,1
लाई,0
हटाउने,0
निर्णय,0
गरे,0
को,0
हो,0
।,0
दोस्रो,0
",",0
नेपाली,0
महिला,0
सँग,0
बिहे,0
गर्ने,0
पुरुष,0
लाई,0
नागरिकता,0
दियो,0
भने,0
",",0
भारत,5
लगायत,0
अन्य,0
मुलुक,0
बाट,0
नेपाली,0
महिला,0
सँग,0
बिहे,0
गरेर,0
यो,0
मुलुक,0
ले,0
थेग्नै,0
नसक्ने,0
गरी,0
विदेशी,0
पुरूष,0
हरु,0
यहाँ,0
आउँछन्,0
।,0
भद्रकाली,5
देखि,0
सुन्धारा,5
सडक,0
को,0
बीचमा,0
पहि,0
ले,0
बस,0
बिसौनी,0
थियो,0
।,0
निजगढ,5
मा,0
अन्तर्राष्ट्रिय,0
स्तर,0
को,0
विमानस्थल,0
बनाउन,0
कति,0
जग्गा,0
चाहिन्छ,0
?,0
कुराकानी,0
सकिए,0
पछि,0
शर्मा,1
विदा,0
भइन्,0
।,0
बैंक,0
ले,0
पुस,0
मसान्त,0
सम्म,0
८५,0
अर्ब,0
१७,0
करोड,0
निक्षेप,0
संकलन,0
गरे,0
को,0
छ,0
।,0
त्यस्तै,0
",",0
सुरक्षाका,0
आधारभूत,0
सिद्धान्त,0
हरू,0
तथा,0
मानव,0
अधिकार,0
लगायतका,0
कुरा,0
हरू,0
पनि,0
आफू,0
हरूले,0
विद्यार्थी,0
लाई,0
सिकाउने,0
गरे,0
को,0
डिआइ,0
जी,0
अधिकारी,1
ले,0
जान,0
कारी,0
दिए,0
।,0
राणा,0
र,0
नेपाली,3
कांग्रेस,4
को,0
सं,0
युक्त,0
सरकार,0
बन्यो,0
।,0
ललित,1
नारायण,2
राजवंशी,2
यो,0
लेख,0
लेख्नु,0
अघि,0
हिजो,0
साँझ,0
मेरा,0
मित्र,0
तथा,0
प्रदेश,3
नम्वर,4
३,4
को,0
प्रदेशसभा,0
मा,0
विवेकशील,3
साझा,4
पार्टी,4
का,0
संसदीय,0
दलका,0
नेता,0
रमेश,1
पौडेल,2
सँग,0
टेलिफोन,0
मा,0
कुरा,0
गरें,0
।,0
नियन्त्रण,0
भइसके,0
पछि,0
औषधी,0
घटाउने,0
बन्द,0
गर्ने,0
गरियो,0
",",0
मान्छे,0
सामान्य,0
पनि,0
भयो,0
तर,0
फेरि,0
पछि,0
एन्जाइटी,0
दोहोरिन,0
सक्छ,0
।,0
नेपाली,3
काङ्ग्रेस,4
का,0
प्रवक्ता,0
विश्वप्रकाश,1
शर्मा,2
ले,0
कञ्चनपुर,0
को,0
भीमदत्तनगरपालिका,3
–,0
२,0
का,0
१३,0
वर्षीया,0
बालिका,0
निर्मला,1
पन्त,2
हत्या,0
प्रकरण,0
मा,0
गम्भीर,0
भएर,0
अनुसन्धान,0
गरी,0
दोषी,0
पत्ता,0
लगाउन,0
काङ्ग्रेस,0
ले,0
दबाब,0
दिँदै,0
आए,0
को,0
बताएका,0
छन्,0
।,0
फेसबुक,0
को,0
यो,0
काम,0
गत,0
वर्ष,0
एप्पल,3
ले,0
प्रयोगकर्ता,0
को,0
गोपनियता,0
बारे,0
गरे,0
को,0
सम्झौता,0
विपरीत,0
छ,0
।,0
अब,0
भने,0
फेसबुक,3
ले,0
यी,0
तीनै,0
एपका,0
म्यासेज,0
ए,0
कै,0
ठाउँ,0
मा,0
आउने,0
सुविधा,0
बनाउन,0
लागे,0
को,0
हो,0
।,0
१७,0
मा,0
पञ्चेश्वर,0
बहुउद्देश्यीय,0
योजना,0
को,0
विस्तृत,0
परियोजना,0
प्रतिवेदन,0
बनाउने,0
भनियो,0
तर,0
अहिले,0
सम्म,0
बने,0
को,0
छैन,0
।,0
‘,0
फेमिनस्ट,0
आर,0
मेड,0
",",0
नट,0
बर्न,0
–,0
महिलावादी,0
बन्ने,0
हुन्,0
",",0
जन्मँदै,0
हुने,0
होइन,0
",",0
’,0
नन्दु,1
ले,0
म,0
लाई,0
व्याख्या,0
गरिरहे,0
की,0
थिइन्,0
।,0
नेविसंघ,3
मा,0
पार्टी,0
कै,0
जस्तो,0
शेरबहादुर,1
देउवा,2
",",0
रामचन्द्र,1
पौडेल,2
र,0
कृष्णप्रसाद,1
सिटौला,2
गुट,0
छ,0
।,0
अष्ट्रेलिया,3
पछि,0
भारत,3
ले,0
न्युजिल्याण्ड,3
विरुद्ध,0
५,0
एकदिवसीय,0
र,0
तीन,0
टी,0
–,0
२०,0
खेल,0
खेल्नेछ,0
।,0
अविनाश,1
बोहरा,2
नेपाल,3
का,0
लागि,0
सन्दिप,1
लामिछाने,2
ले,0
दोस्रो,0
ओभर,0
मै,0
विकेट,0
लिएका,0
हुन्,0
।,0
एप्पल,3
ले,0
साझेदारी,0
गरेका,0
कम्पनी,0
हरूका,0
एप,0
मा,0
परीक्षणनिम्ति,0
यो,0
छुट,0
दिए,0
को,0
हो,0
।,0
सिनेमा,0
मा,0
हेमन्त,1
बुढाथोकी,2
",",0
शिव,1
शंकर,2
रिजाल,2
",",0
उत्तम,1
केसी,2
",",0
सञ्जय,1
न्यौपाने,2
",",0
श्रीकृष्ण,1
लुइँटेल,2
लगायतका,0
कलाकार,0
हरुको,0
पनि,0
अभिनय,0
रहे,0
को,0
छ,0
।,0
गोयन्का,3
ग्रुप,4
अन्तर्गत,0
को,0
गोयन्का,3
इलेक्ट्रोनिक्स,4
ले,0
चौथो,0
बर्ष,0
मा,0
प्रवेश,0
गरे,0
को,0
छ,0
।,0
माघ,0
९,0
गते,0
बसे,0
को,0
मन्त्रिपरिषद,0
बैठक,0
ले,0
सहिद,0
दिवस,0
मा,0
सार्वजनिक,0
बिदा,0
दिने,0
निर्णय,0
गरे,0
को,0
थियो,0
।,0
काठमाडौं,5
मा,0
बेग्लै,0
समिति,0
थियो,0
।,0
कप्तान,0
मेसी,1
ले,0
लिग,0
मा,0
गरे,0
को,0
यो,0
४००,0
औं,0
गोल,0
हो,0
।,0
संयोजक,0
भट्टराई,1
ले,0
सो,0
काण्ड,0
मा,0
मुछिएका,0
हरूलाई,0
कारबाही,0
गर्न,0
आफ्नो,0
पार्टी,0
ले,0
सडक,0
र,0
सदन,0
दुवै,0
ठाउँ,0
मा,0
संघर्ष,0
गर्ने,0
पनि,0
बताए,0
।,0
वरिष्ठ,0
चिकित्सक,0
गोविन्द,1
केसी,2
को,0
सहमति,0
विपरित,0
को,0
प्रावधान,0
विधेयक,0
मा,0
राखिए,0
को,0
भन्दै,0
कांग्रेस,0
ले,0
त्यस,0
को,0
विरोध,0
गरिरहे,0
को,0
थियो,0
।,0
कात्तिक,0
शुक्ल,0
प्रतिपदा,0
का,0
दिन,0
आज,0
नेवार,0
समुदायका,0
मानिस,0
हरुले,0
आफ्नो,0
आत्म,0
(,0
म्हः,0
),0
पूजा,0
पर्व,0
मनाउँछन्,0
।,0
कुची,3
ट्राइब,4
टिम,0
बाट,0
डोमेस्टिक,0
क्रिकेट,0
खेल्ने,0
उनी,0
सुरू,0
मा,0
ओपनिङ,0
ब्याट्सम्यान,0
थिए,0
।,0
२०६३,0
साल,0
मा,0
आए,0
को,0
।,0
जंगल,0
मासेर,0
लन्डन,5
र,0
हङकङ,5
को,0
भन्दा,0
ठूलो,0
एयरपोर्ट,0
निजगढ,5
मा,0
किन,0
?,0
विज्ञानराज,1
शर्मा,2
डिआइ,0
जी,0
हुनुहुन्थ्यो,0
।,0
चौधरी,1
प्रतिनिधिसभा,0
को,0
निर्वाचन,0
को,0
बेला,0
नै,0
प्रहरी,0
को,0
फरार,0
सूची,0
मा,0
थिए,0
।,0
कुश्मा,5
बस,0
दुर्घटना,0
मा,0
सात,0
को,0
मृत्यु,0
",",0
३१,0
यात्रु,0
घाइते,0
आफ्नो,0
आगामी,0
सिने,0
मा,0
',0
ह्वाइ,0
चिट,0
इन्डिया,0
',0
सिनेमा,0
को,0
प्रचारका,0
क्रम,0
मा,0
रहेका,0
इमरान,1
लाई,0
अधरपानका,0
बारेमा,0
सोधिए,0
पछि,0
आफू,0
त्यस,0
बाट,0
',0
बोर,0
',0
भएको,0
बताए,0
।,0
फागुन,0
६,0
गते,0
बाट,0
हुने,0
विश्वकप,0
छनोट,0
प्रतियोगिता,0
खेल्नु,0
अघि,0
नेपाली,0
महिला,0
टोली,0
ले,0
पुस,0
को,0
अन्तिम,0
साता,0
थाइल्यान्ड,5
मा,0
हुने,0
वुमन,0
ट्वान्टी,0
–,0
२०,0
स्म्यास,0
क्रिकेट,0
प्रतियोगिता,0
खेल्नेछ,0
।,0
नाम,0
:,0
सन्जिब,1
कडेल,2
यो,0
अभियान,0
फागुन,0
१५,0
गते,0
पश्चिम,0
बैतडी,5
को,0
झुलाघाट,5
पुगेर,0
सम्पन्न,0
हुने,0
नयाँ,3
शक्ति,4
का,0
नेता,0
विश्वदीप,1
पाण्डे,2
ले,0
बताए,0
।,0
अहि,0
ले,0
बुहारी,0
ले,0
गरिहाल्छ,0
।,0
सुरेन्द्र,1
जी,0
लाई,0
पहिलो,0
विकल्प,0
मान्य,0
भएन,0
।,0
कर्णाली,3
प्रदेश,4
सरकार,4
को,0
आयोजना,0
मा,0
सोमबार,0
देखि,0
प्रदेश,0
समन्वय,0
परिषद्,0
को,0
पहिलो,0
बैठक,0
हुँदैछ,0
।,0
सिनियर,0
खेलाडी,0
पनि,0
मानसिक,0
रुपमा,0
फिट,0
देखिएनन्,0
।,0
रामकृष्ण,1
ढकाल,2
को,0
नयाँ,0
